gene_id,gene_name,gene_type,unstranded,stranded_first,stranded_second,tpm_unstranded,fpkm_unstranded,fpkm_uq_unstranded
ENSG00000181649.8,PHLDA2,protein_coding,603,297,306,43.232,13.1029,13.2668
ENSG00000181652.19,ATG9B,protein_coding,103,163,153,1.063,0.3222,0.3262
ENSG00000181656.7,GPR88,protein_coding,2,0,2,0.0378,0.0114,0.0116
ENSG00000181666.18,ZNF875,protein_coding,916,453,463,8.2348,2.4958,2.5271
ENSG00000181690.8,PLAG1,protein_coding,38,19,19,0.3202,0.097,0.0983
ENSG00000181693.8,OR8H1,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000181698.4,OR5T1,protein_coding,1,1,0,0.0448,0.0136,0.0138
ENSG00000181704.12,YIPF6,protein_coding,2678,1302,1376,20.5203,6.2194,6.2972
ENSG00000181718.6,OR5T2,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000181722.17,ZBTB20,protein_coding,14,10,4,0.0288,0.0087,0.0089
ENSG00000181733.4,OR2Z1,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000181752.3,OR8K5,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000181754.7,AMIGO1,protein_coding,641,326,316,8.2241,2.4926,2.5238
ENSG00000181761.5,OR8H3,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000181767.3,OR8H2,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000181773.7,GPR3,protein_coding,66,33,33,2.0371,0.6174,0.6251
ENSG00000181785.3,OR5AS1,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000181786.5,ACTL9,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000181788.4,SIAH2,protein_coding,1994,1059,1147,50.2187,15.2205,15.4109
ENSG00000181789.14,COPG1,protein_coding,13810,6827,7045,205.8525,62.3906,63.171
ENSG00000181790.11,ADGRB1,protein_coding,41,20,21,0.3676,0.1114,0.1128
ENSG00000181803.3,OR6S1,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000181804.15,SLC9A9,protein_coding,74,33,45,1.2079,0.3661,0.3707
ENSG00000181817.6,LSM10,protein_coding,1149,545,604,50.3235,15.2522,15.443
ENSG00000181826.10,RELL1,protein_coding,463,406,418,7.2471,2.1965,2.2239
ENSG00000181827.15,RFX7,protein_coding,607,290,317,3.4797,1.0546,1.0678
ENSG00000181830.9,SLC35C1,protein_coding,3604,1787,1818,61.3464,18.5931,18.8257
ENSG00000181847.12,TIGIT,protein_coding,222,101,121,2.404,0.7286,0.7377
ENSG00000181852.18,RNF41,protein_coding,2531,1292,1239,25.5538,7.7449,7.8418
ENSG00000181856.15,SLC2A4,protein_coding,422,231,236,6.9674,2.1117,2.1381
ENSG00000181867.3,FTMT,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000181885.18,CLDN7,protein_coding,6481,3244,3438,171.5417,51.9915,52.6419
ENSG00000181894.15,ZNF329,protein_coding,532,265,270,8.1322,2.4647,2.4956
ENSG00000181896.12,ZNF101,protein_coding,937,479,458,9.4213,2.8554,2.8912
ENSG00000181903.5,OR4C6,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000181924.7,COA4,protein_coding,3026,1526,1506,92.4468,28.0192,28.3696
ENSG00000181927.4,OR4P4,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000181929.13,PRKAG1,protein_coding,3192,1690,1775,50.5382,15.3173,15.5089
ENSG00000181938.14,GINS3,protein_coding,215,127,133,2.7763,0.8414,0.852
ENSG00000181939.3,OR4C15,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000181958.5,OR4A15,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000181961.4,OR4A16,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000181963.5,OR52K2,protein_coding,1,1,0,0.0618,0.0187,0.019
ENSG00000181965.6,NEUROG1,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000181982.19,CCDC149,protein_coding,948,471,477,6.4663,1.9598,1.9844
ENSG00000181991.16,MRPS11,protein_coding,375,416,394,4.3949,1.332,1.3487
ENSG00000182004.13,SNRPE,protein_coding,2615,1321,1295,82.9247,25.1332,25.4475
ENSG00000182010.11,RTKN2,protein_coding,235,126,109,1.5828,0.4797,0.4857
ENSG00000182013.18,PNMA8A,protein_coding,40,20,20,0.7138,0.2164,0.2191
ENSG00000182022.18,CHST15,protein_coding,290,142,148,2.9235,0.8861,0.8971
ENSG00000182035.12,ADIG,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000182040.9,USH1G,protein_coding,2,1,1,0.0371,0.0112,0.0114
ENSG00000182050.13,MGAT4C,protein_coding,1,0,1,0.0024,0.0007,0.0007
ENSG00000182053.12,TRIM49B,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000182054.10,IDH2,protein_coding,11029,5526,5503,261.0207,79.1112,80.1008
ENSG00000182070.6,OR52A1,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000182083.7,OR6B2,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000182093.16,GET1,protein_coding,731,374,366,5.5812,1.6916,1.7127
ENSG00000182095.14,TNRC18,protein_coding,13977,7108,7086,73.3306,22.2253,22.5033
ENSG00000182103.5,FAM181B,protein_coding,2,0,2,0.0336,0.0102,0.0103
ENSG00000182107.7,TMEM30B,protein_coding,3064,1538,1565,46.0153,13.9465,14.121
ENSG00000182108.11,DEXI,protein_coding,823,1200,1192,8.1118,2.4586,2.4893
ENSG00000182111.9,ZNF716,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000182117.6,NOP10,protein_coding,1391,653,738,180.9651,54.8476,55.5337
ENSG00000182132.14,KCNIP1,protein_coding,3,0,3,0.0588,0.0178,0.018
ENSG00000182134.16,TDRKH,protein_coding,744,410,419,9.6374,2.9209,2.9575
ENSG00000182141.10,ZNF708,protein_coding,419,220,200,6.39,1.9367,1.9609
ENSG00000182149.21,IST1,protein_coding,5765,2934,2958,50.285,15.2406,15.4312
ENSG00000182154.8,MRPL41,protein_coding,4558,2195,2363,516.5675,156.5633,158.5218
ENSG00000182156.10,ENPP7,protein_coding,5,3,2,0.0936,0.0284,0.0287
ENSG00000182158.15,CREB3L2,protein_coding,4321,2209,2112,32.3618,9.8083,9.931
ENSG00000182162.11,P2RY8,protein_coding,158,76,82,2.3016,0.6976,0.7063
ENSG00000182168.15,UNC5C,protein_coding,27,12,15,0.1667,0.0505,0.0511
ENSG00000182170.3,MRGPRG,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000182173.13,TSEN54,protein_coding,4111,1992,2119,78.9399,23.9254,24.2247
ENSG00000182175.14,RGMA,protein_coding,136,65,71,0.6785,0.2056,0.2082
ENSG00000182177.14,ASB18,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000182179.13,UBA7,protein_coding,3616,1796,1821,52.4195,15.8875,16.0862
ENSG00000182180.14,MRPS16,protein_coding,5194,3403,3268,122.6172,37.1633,37.6282
ENSG00000182183.15,SHISAL2A,protein_coding,10,5,5,0.2457,0.0745,0.0754
ENSG00000182185.18,RAD51B,protein_coding,445,235,228,3.9256,1.1898,1.2047
ENSG00000182187.4,CRYGB,protein_coding,1,1,0,0.1045,0.0317,0.0321
ENSG00000182195.9,LDOC1,protein_coding,55,27,28,0.728,0.2207,0.2234
ENSG00000182196.13,ARL6IP4,protein_coding,5,3,2,0.1186,0.0359,0.0364
ENSG00000182197.12,EXT1,protein_coding,2697,1373,1324,21.438,6.4975,6.5788
ENSG00000182199.11,SHMT2,protein_coding,8688,4715,4644,124.794,37.8231,38.2962
ENSG00000182208.14,MOB2,protein_coding,2428,1187,1241,35.2363,10.6796,10.8132
ENSG00000182218.9,HHIPL1,protein_coding,71,33,38,0.5976,0.1811,0.1834
ENSG00000182220.15,ATP6AP2,protein_coding,7164,3530,3634,49.5265,15.0107,15.1984
ENSG00000182223.7,ZAR1,protein_coding,1,1,0,0.0452,0.0137,0.0139
ENSG00000182224.12,CYB5D1,protein_coding,1,27,16,0.0166,0.005,0.0051
ENSG00000182230.12,FAM153B,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000182240.16,BACE2,protein_coding,25431,12626,12807,174.1678,52.7875,53.4478
ENSG00000182247.10,UBE2E2,protein_coding,183,84,99,3.7243,1.1288,1.1429
ENSG00000182253.15,SYNM,protein_coding,1063,771,798,9.0191,2.7336,2.7677
ENSG00000182255.7,KCNA4,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000182256.13,GABRG3,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000182261.4,NLRP10,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000182263.14,FIGN,protein_coding,11,2,9,0.073,0.0221,0.0224
ENSG00000182264.9,IZUMO1,protein_coding,1,1,1,0.0193,0.0059,0.0059
ENSG00000182271.13,TMIGD1,protein_coding,2,2,0,0.1074,0.0326,0.033
ENSG00000182272.12,B4GALNT4,protein_coding,1391,711,680,22.6039,6.8509,6.9366
ENSG00000182287.15,AP1S2,protein_coding,376,185,191,4.569,1.3848,1.4021
ENSG00000182308.7,DCAF4L1,protein_coding,6,2,4,0.084,0.0255,0.0258
ENSG00000182315.9,MBD3L3,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000182318.6,ZSCAN22,protein_coding,242,139,153,3.4298,1.0395,1.0525
ENSG00000182324.7,KCNJ14,protein_coding,81,71,59,1.2498,0.3788,0.3835
ENSG00000182325.11,FBXL6,protein_coding,4003,4185,4316,78.2326,23.711,24.0076
ENSG00000182326.15,C1S,protein_coding,5338,2677,2662,54.4863,16.5139,16.7205
ENSG00000182327.8,GLTPD2,protein_coding,21,12,12,1.1382,0.345,0.3493
ENSG00000182329.14,KIAA2012,protein_coding,42,24,20,0.3479,0.1055,0.1068
ENSG00000182330.10,PRAMEF8,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000182333.15,LIPF,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000182334.3,OR5P3,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000182346.20,DAOA,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000182348.7,ZNF804B,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000182359.15,KBTBD3,protein_coding,278,145,133,3.5195,1.0667,1.0801
ENSG00000182366.10,FAM87A,lncRNA,88,38,50,1.1404,0.3456,0.3499
ENSG00000182378.14,PLCXD1,protein_coding,556,270,286,6.0467,1.8327,1.8556
ENSG00000182379.10,NXPH4,protein_coding,21,6,15,0.644,0.1952,0.1976
ENSG00000182389.20,CACNB4,protein_coding,8,5,3,0.0147,0.0044,0.0045
ENSG00000182393.3,IFNL1,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000182400.15,TRAPPC6B,protein_coding,149,501,476,2.1681,0.6571,0.6653
ENSG00000182405.6,PGBD4,protein_coding,72,33,39,0.7191,0.218,0.2207
ENSG00000182415.10,CDY2A,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000182446.14,NPLOC4,protein_coding,5928,2990,2948,40.986,12.4222,12.5776
ENSG00000182447.4,OTOL1,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000182450.13,KCNK4,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000182459.5,TEX19,protein_coding,1,2,2,0.0341,0.0103,0.0105
ENSG00000182472.9,CAPN12,protein_coding,42,1537,1683,0.4643,0.1407,0.1425
ENSG00000182473.22,EXOC7,protein_coding,2201,3039,2919,14.3512,4.3496,4.404
ENSG00000182481.10,KPNA2,protein_coding,4694,2398,2296,42.0384,12.7412,12.9005
ENSG00000182489.9,XKRX,protein_coding,191,94,97,3.7361,1.1324,1.1465
ENSG00000182492.16,BGN,protein_coding,8487,4128,4359,232.8603,70.5762,71.4591
ENSG00000182504.11,CEP97,protein_coding,444,219,225,3.2972,0.9993,1.0118
ENSG00000182508.14,LHFPL1,protein_coding,1,1,0,0.0377,0.0114,0.0116
ENSG00000182511.12,FES,protein_coding,203,102,101,3.1865,0.9658,0.9779
ENSG00000182521.5,TBPL2,protein_coding,3,2,1,0.0822,0.0249,0.0252
ENSG00000182533.7,CAV3,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000182534.13,MXRA7,protein_coding,1291,616,701,9.1988,2.788,2.8229
ENSG00000182541.18,LIMK2,protein_coding,4280,2214,2066,45.7546,13.8675,14.0409
ENSG00000182544.9,MFSD5,protein_coding,2552,1294,1259,65.1676,19.7513,19.9983
ENSG00000182545.6,RNASE10,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000182551.14,ADI1,protein_coding,5443,2930,2745,67.1058,20.3387,20.5931
ENSG00000182552.15,RWDD4,protein_coding,572,309,263,13.6996,4.1521,4.2041
ENSG00000182557.8,SPNS3,protein_coding,183,123,102,4.9632,1.5043,1.5231
ENSG00000182566.14,CLEC4G,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000182568.17,SATB1,protein_coding,1352,675,677,6.6456,2.0142,2.0394
ENSG00000182575.8,NXPH3,protein_coding,940,460,480,11.003,3.3348,3.3765
ENSG00000182578.14,CSF1R,protein_coding,892,464,429,11.4222,3.4619,3.5052
ENSG00000182580.3,EPHB3,protein_coding,14761,7392,7371,214.9282,65.1413,65.9561
ENSG00000182583.12,VCX,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000182585.10,EPGN,protein_coding,22,10,12,0.4399,0.1333,0.135
ENSG00000182601.7,HS3ST4,protein_coding,9,6,3,0.1724,0.0523,0.0529
ENSG00000182606.17,TRAK1,protein_coding,4000,1972,2028,24.4316,7.4048,7.4975
ENSG00000182612.10,TSPAN10,protein_coding,112,68,52,1.5569,0.4719,0.4778
ENSG00000182613.3,OR2V2,protein_coding,0,0,1,0.0,0.0,0.0
ENSG00000182621.18,PLCB1,protein_coding,88,48,40,0.3334,0.101,0.1023
ENSG00000182628.13,SKA2,protein_coding,1664,840,824,33.9487,10.2893,10.418
ENSG00000182631.7,RXFP3,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000182634.9,OR10G7,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000182636.8,NDN,protein_coding,173,101,72,5.9869,1.8145,1.8372
ENSG00000182667.14,NTM,protein_coding,305,146,159,2.8921,0.8766,0.8875
ENSG00000182670.13,TTC3,protein_coding,7757,4094,3990,32.2134,9.7634,9.8855
ENSG00000182674.6,KCNB2,protein_coding,1,1,0,0.0176,0.0053,0.0054
ENSG00000182676.5,PPP1R27,protein_coding,2,1,1,0.091,0.0276,0.0279
ENSG00000182687.4,GALR2,protein_coding,8,4,6,0.3843,0.1165,0.1179
ENSG00000182698.12,RESP18,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000182704.8,TSKU,protein_coding,2625,1345,1284,43.1455,13.0767,13.2403
ENSG00000182712.16,CMC4,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000182718.18,ANXA2,protein_coding,19320,9661,9659,110.1031,33.3705,33.7879
ENSG00000182732.18,RGS6,protein_coding,87,39,48,0.6413,0.1944,0.1968
ENSG00000182742.6,HOXB4,protein_coding,66,41,25,2.1745,0.6591,0.6673
ENSG00000182747.5,SLC35D3,protein_coding,9,3,6,0.2534,0.0768,0.0778
ENSG00000182749.6,PAQR7,protein_coding,522,318,323,10.6137,3.2168,3.2571
ENSG00000182752.10,PAPPA,protein_coding,49,42,32,0.279,0.0846,0.0856
ENSG00000182759.4,MAFA,protein_coding,3,2,1,0.07,0.0212,0.0215
ENSG00000182768.9,NGRN,protein_coding,241,120,122,5.1015,1.5462,1.5655
ENSG00000182771.19,GRID1,protein_coding,12,9,9,0.127,0.0385,0.039
ENSG00000182782.8,HCAR2,protein_coding,9,3,7,0.2875,0.0871,0.0882
ENSG00000182783.5,OR2T29,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000182791.5,CCDC87,protein_coding,18,8,10,0.4111,0.1246,0.1262
ENSG00000182793.12,GSTA5,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000182798.10,MAGEB17,protein_coding,921,1337,1307,37.7086,11.4289,11.5718
ENSG00000182809.11,CRIP2,protein_coding,898,449,449,14.2212,4.3102,4.3641
ENSG00000182810.7,DDX28,protein_coding,1120,566,554,31.8836,9.6634,9.7843
ENSG00000182827.9,ACBD3,protein_coding,2588,1445,1467,47.5627,14.4155,14.5958
ENSG00000182836.10,PLCXD3,protein_coding,2,1,1,0.0171,0.0052,0.0052
ENSG00000182853.12,VMO1,protein_coding,26,14,15,2.1357,0.6473,0.6554
ENSG00000182854.8,OR4F15,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000182858.14,ALG12,protein_coding,1024,1349,1364,12.6721,3.8407,3.8888
ENSG00000182866.17,LCK,protein_coding,412,203,209,8.1387,2.4667,2.4976
ENSG00000182870.13,GALNT9,protein_coding,14,8,9,0.1281,0.0388,0.0393
ENSG00000182871.16,COL18A1,protein_coding,2589,2369,2508,20.1759,6.115,6.1915
ENSG00000182872.16,RBM10,protein_coding,4447,2201,2246,82.9293,25.1345,25.4489
ENSG00000182885.17,ADGRG3,protein_coding,23,10,14,0.4682,0.1419,0.1437
ENSG00000182890.5,GLUD2,protein_coding,46,23,23,1.221,0.3701,0.3747
ENSG00000182896.13,TMEM95,protein_coding,1,1,0,0.0539,0.0163,0.0165
ENSG00000182898.4,TCHHL1,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000182901.17,RGS7,protein_coding,2,1,1,0.0512,0.0155,0.0157
ENSG00000182902.14,SLC25A18,protein_coding,37,14,23,0.5159,0.1563,0.1583
ENSG00000182903.16,ZNF721,protein_coding,1006,494,512,10.3842,3.1473,3.1867
ENSG00000182916.8,TCEAL7,protein_coding,15,5,10,0.8649,0.2621,0.2654
ENSG00000182923.19,CEP63,protein_coding,1252,740,819,7.9512,2.4099,2.44
ENSG00000182931.9,WFDC10B,protein_coding,13,8,8,1.3611,0.4125,0.4177
ENSG00000182934.12,SRPRA,protein_coding,8130,4167,4114,129.2789,39.1824,39.6725
ENSG00000182938.7,OTOP3,protein_coding,1,1,0,0.0282,0.0086,0.0087
ENSG00000182944.18,EWSR1,protein_coding,13515,6915,6610,86.3296,26.1651,26.4924
ENSG00000182950.3,ODF3L1,protein_coding,10,6,4,0.5827,0.1766,0.1788
ENSG00000182952.5,HMGN4,protein_coding,3113,1560,1553,103.0779,31.2413,31.632
ENSG00000182957.16,SPATA13,protein_coding,4574,2226,2349,30.3397,9.1955,9.3105
ENSG00000182963.11,GJC1,protein_coding,154,79,75,1.1654,0.3532,0.3576
ENSG00000182968.5,SOX1,protein_coding,1,1,0,0.0145,0.0044,0.0044
ENSG00000182973.19,CNOT10,protein_coding,1807,1010,954,24.5952,7.4544,7.5477
ENSG00000182979.18,MTA1,protein_coding,2898,1819,1808,27.4404,8.3167,8.4208
ENSG00000182983.15,ZNF662,protein_coding,24,11,13,0.2492,0.0755,0.0765
ENSG00000182985.18,CADM1,protein_coding,641,326,315,3.8524,1.1676,1.1822
ENSG00000182986.14,ZNF320,protein_coding,1657,787,872,9.6704,2.9309,2.9676
ENSG00000183010.17,PYCR1,protein_coding,5648,4581,4400,129.0845,39.1234,39.6128
ENSG00000183011.13,NAA38,protein_coding,1367,718,708,46.4057,14.0648,14.2408
ENSG00000183018.9,SPNS2,protein_coding,3808,2158,2244,61.7436,18.7135,18.9476
ENSG00000183020.14,AP2A2,protein_coding,5450,2717,2733,37.298,11.3044,11.4458
ENSG00000183023.18,SLC8A1,protein_coding,219,126,142,0.6589,0.1997,0.2022
ENSG00000183024.3,OR1G1,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000183032.12,SLC25A21,protein_coding,5,54,45,0.0693,0.021,0.0213
ENSG00000183034.13,OTOP2,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000183035.13,CYLC1,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000183036.11,PCP4,protein_coding,1303,645,658,87.2537,26.4452,26.776
ENSG00000183044.12,ABAT,protein_coding,2921,1500,1550,19.836,6.012,6.0872
ENSG00000183048.12,SLC25A10,protein_coding,839,393,446,21.114,6.3993,6.4794
ENSG00000183049.13,CAMK1D,protein_coding,4628,2282,2346,35.0994,10.6381,10.7711
ENSG00000183054.11,RGPD6,protein_coding,1,1,0,0.005,0.0015,0.0015
ENSG00000183060.15,LYSMD4,protein_coding,310,292,260,3.5891,1.0878,1.1014
ENSG00000183066.14,WBP2NL,protein_coding,175,150,120,1.8678,0.5661,0.5732
ENSG00000183067.5,IGSF5,protein_coding,5,5,0,0.1245,0.0377,0.0382
ENSG00000183077.15,AFMID,protein_coding,2685,1382,1308,43.7501,13.26,13.4258
ENSG00000183087.15,GAS6,protein_coding,12267,8300,8181,134.5174,40.7701,41.2801
ENSG00000183090.5,FREM3,protein_coding,2,0,2,0.0192,0.0058,0.0059
ENSG00000183091.19,NEB,protein_coding,60,30,42,0.1295,0.0392,0.0397
ENSG00000183092.16,BEGAIN,protein_coding,53,34,30,0.4437,0.1345,0.1362
ENSG00000183098.11,GPC6,protein_coding,206,98,113,1.9078,0.5782,0.5855
ENSG00000183111.12,ARHGEF37,protein_coding,2022,1055,967,25.1688,7.6283,7.7237
ENSG00000183114.8,FAM43B,protein_coding,7,5,2,0.1886,0.0572,0.0579
ENSG00000183117.19,CSMD1,protein_coding,1,1,0,0.0035,0.0011,0.0011
ENSG00000183128.7,CALHM3,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000183134.5,PTGDR2,protein_coding,169,89,80,3.8692,1.1727,1.1874
ENSG00000183145.9,RIPPLY3,protein_coding,7,3,4,0.2115,0.0641,0.0649
ENSG00000183150.8,GPR19,protein_coding,78,35,45,1.9607,0.5943,0.6017
ENSG00000183153.7,GJD3,protein_coding,47,74,68,0.7587,0.23,0.2328
ENSG00000183155.5,RABIF,protein_coding,749,372,378,15.8395,4.8007,4.8608
ENSG00000183160.9,TMEM119,protein_coding,348,161,187,7.2091,2.185,2.2123
ENSG00000183161.6,FANCF,protein_coding,1451,847,839,29.0814,8.8141,8.9244
ENSG00000183166.11,CALN1,protein_coding,29,16,13,0.1913,0.058,0.0587
ENSG00000183185.9,GABRR3,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000183186.8,C2CD4C,protein_coding,108,57,52,2.2987,0.6967,0.7054
ENSG00000183196.10,CHST6,protein_coding,32,18,16,0.2449,0.0742,0.0751
ENSG00000183206.17,POTEC,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000183207.14,RUVBL2,protein_coding,4170,2039,2133,77.8958,23.609,23.9043
ENSG00000183230.17,CTNNA3,protein_coding,10,3,7,0.0591,0.0179,0.0181
ENSG00000183246.7,RIMBP3C,protein_coding,2,1,1,0.0228,0.0069,0.007
ENSG00000183248.12,PRR36,protein_coding,688,416,476,10.1589,3.079,3.1175
ENSG00000183251.4,OR51B4,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000183258.12,DDX41,protein_coding,5768,2915,2853,91.0828,27.6057,27.9511
ENSG00000183269.5,OR52E8,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000183273.7,CCDC60,protein_coding,60,34,26,1.1528,0.3494,0.3538
ENSG00000183281.14,PLGLB1,protein_coding,6,1,5,0.1229,0.0373,0.0377
ENSG00000183283.16,DAZAP2,protein_coding,14368,7595,7366,178.8456,54.2052,54.8833
ENSG00000183287.14,CCBE1,protein_coding,36,24,15,0.3516,0.1066,0.1079
ENSG00000183291.17,SELENOF,protein_coding,5237,2691,2546,156.9417,47.5665,48.1615
ENSG00000183303.2,OR5P2,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000183304.10,FAM9A,protein_coding,4,1,3,0.1659,0.0503,0.0509
ENSG00000183305.13,MAGEA2B,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000183307.4,TMEM121B,protein_coding,15,7,8,0.1951,0.0591,0.0599
ENSG00000183309.12,ZNF623,protein_coding,3635,1833,1805,33.5801,10.1776,10.3049
ENSG00000183310.3,OR2T34,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000183313.4,OR52L1,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000183317.17,EPHA10,protein_coding,967,506,461,7.8242,2.3714,2.401
ENSG00000183318.11,SPDYE4,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000183323.13,CCDC125,protein_coding,2018,1058,960,16.6799,5.0554,5.1187
ENSG00000183336.8,BOLA2,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000183337.17,BCOR,protein_coding,3142,1576,1566,20.7389,6.2856,6.3643
ENSG00000183340.7,JRKL,protein_coding,908,469,439,15.6988,4.7581,4.8176
ENSG00000183347.15,GBP6,protein_coding,1,0,1,0.0141,0.0043,0.0043
ENSG00000183354.12,KIAA2026,protein_coding,1509,768,747,11.7138,3.5503,3.5947
ENSG00000183378.12,OVCH2,protein_coding,4,4,0,0.1263,0.0383,0.0388
ENSG00000183379.9,SYNDIG1L,protein_coding,3,1,2,0.0728,0.0221,0.0223
ENSG00000183386.10,FHL3,protein_coding,351,162,189,11.5527,3.5015,3.5453
ENSG00000183389.5,OR56A4,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000183395.5,PMCH,protein_coding,0,129,137,0.0,0.0,0.0
ENSG00000183396.4,TMEM89,protein_coding,5,1,4,0.5726,0.1735,0.1757
ENSG00000183401.12,CCDC159,protein_coding,750,3134,3122,12.1726,3.6893,3.7355
ENSG00000183421.12,RIPK4,protein_coding,1614,1027,1023,26.5085,8.0343,8.1348
ENSG00000183423.12,LRIT3,protein_coding,13,10,3,0.2148,0.0651,0.0659
ENSG00000183426.17,NPIPA1,protein_coding,138,59,79,1.2357,0.3745,0.3792
ENSG00000183431.12,SF3A3,protein_coding,6080,3045,3035,102.9872,31.2138,31.6042
ENSG00000183434.10,TFDP3,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000183439.9,TRIM61,protein_coding,14,10,4,0.3438,0.1042,0.1055
ENSG00000183454.18,GRIN2A,protein_coding,1,1,0,0.0035,0.0011,0.0011
ENSG00000183463.6,URAD,protein_coding,2,1,1,0.1364,0.0413,0.0419
ENSG00000183470.9,FLJ40288,lncRNA,0,0,0,0.0,0.0,0.0
ENSG00000183474.16,GTF2H2C,protein_coding,152,66,87,1.2564,0.3808,0.3855
ENSG00000183475.13,ASB7,protein_coding,496,268,261,6.1288,1.8576,1.8808
ENSG00000183476.12,SH2D7,protein_coding,16,83,58,0.3663,0.111,0.1124
ENSG00000183479.12,TREX2,protein_coding,18,8,10,0.4373,0.1325,0.1342
ENSG00000183484.12,GPR132,protein_coding,208,93,116,3.2712,0.9915,1.0039
ENSG00000183486.13,MX2,protein_coding,784,405,379,3.9797,1.2062,1.2213
ENSG00000183495.14,EP400,protein_coding,1854,949,1091,6.7784,2.0544,2.0801
ENSG00000183496.6,MEX3B,protein_coding,96,46,50,1.4583,0.442,0.4475
ENSG00000183508.5,TENT5C,protein_coding,1017,505,512,11.8643,3.5959,3.6408
ENSG00000183520.12,UTP11,protein_coding,1610,771,839,31.4092,9.5196,9.6387
ENSG00000183527.12,PSMG1,protein_coding,3224,1597,1627,98.8163,29.9496,30.3243
ENSG00000183542.5,KLRC4,protein_coding,4,0,4,0.2837,0.086,0.0871
ENSG00000183549.10,ACSM5,protein_coding,8,3,5,0.1332,0.0404,0.0409
ENSG00000183560.9,IZUMO1R,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000183569.18,SERHL2,protein_coding,106,136,124,2.4784,0.7512,0.7606
ENSG00000183570.16,PCBP3,protein_coding,602,303,299,5.8154,1.7626,1.7846
ENSG00000183571.11,PGPEP1L,protein_coding,0,0,0,0.0,0.0,0.0
